MULakeNumber,waterBody,samplingSite,Date,Time,beginDepth,endDepth_m,parameterType,unit,parameterValue,parameterValueQCCodeDesc
003,Bowling Green (East),Bowling Green (East) 1,2020-06-29,NA,0,0.5,SAX_tox,ug/L,0.006,Below detection limit
003,Bowling Green (East),Bowling Green (East) 1,2020-06-29,NA,0,0.5,SAX_tox,ug/L,0.002,Below detection limit
003,Bowling Green (East),Bowling Green (East) 1,2020-06-29,NA,0,0,SECCHI,m,1.74,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-06-29,NA,0,0,TN,ug/L,760,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-06-29,NA,0,0,TN,ug/L,460,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-06-29,NA,0,0,TN,ug/L,680,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-06-29,NA,0,0,TN,ug/L,550,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-06-29,NA,0,0,TN,ug/L,730,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-06-29,NA,0,0,TN,ug/L,660,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-06-29,NA,0,0,TP,ug/L,22,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-06-29,NA,0,0,TP,ug/L,21,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-06-29,NA,0,1.4,CHL_A_COR,ug/L,5.3,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-06-29,NA,0,1.4,CHL_A_lab,ug/L,5.3,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-06-29,NA,0,1.4,PHEO,ug/L,0,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-06-29,NA,0,0,CHL_A_COR,ug/L,5.1,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-06-29,NA,0,0,CHL_A_lab,ug/L,5.1,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-06-29,NA,0,0,PHEO,ug/L,0,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,Cl,mg Cl/L,5.75,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,Cl,mg Cl/L,5.809999943,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,DOC,mg/L,5.599999905,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,DOC,mg/L,5.5,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,NH4,ug/L,12,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,NO3,ug/L,456,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,PIM,mg/L,0.8,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,PIM,mg/L,0.4,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,POM,mg/L,2.8,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,POM,mg/L,3.6,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,SiO2,mg SiO2-Si/L,1.169999957,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,SiO2,mg SiO2-Si/L,1.200000048,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,TN,ug/L,1010,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,TN,ug/L,980,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,TN,ug/L,1000,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,TP,ug/L,27,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,TP,ug/L,26,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,TSS,mg/L,3.6,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,TSS,mg/L,4,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0,ALK,mg CaCO3/L,114,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0.5,ANA_tox,ug/L,0.27,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0.5,ANA_tox,ug/L,0.31,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0.5,CYL_tox,ug/L,0.01,Below detection limit
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0.5,CYL_tox,ug/L,0.04,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0.5,MIC_tox,ug/L,0,Below detection limit
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0.5,SAX_tox,ug/L,0,Below detection limit
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0,SECCHI,m,1.61,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0,TN,ug/L,1020,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0,TN,ug/L,990,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0,TN,ug/L,910,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0,TN,ug/L,1060,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0,TN,ug/L,1010,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0,TN,ug/L,970,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0,TP,ug/L,25,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,CHL_A_COR,ug/L,19.7,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,CHL_A_COR,ug/L,19.6,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,CHL_A_lab,ug/L,19.7,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,CHL_A_lab,ug/L,19.6,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,1.3,PHEO,ug/L,0,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0,CHL_A_COR,ug/L,19,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0,CHL_A_COR,ug/L,19.3,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0,CHL_A_lab,ug/L,19,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0,CHL_A_lab,ug/L,19.3,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-07-20,NA,0,0,PHEO,ug/L,0,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,Cl,mg Cl/L,5.5399999619999996,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,Cl,mg Cl/L,5.449999809,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,DOC,mg/L,5.5,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,DOC,mg/L,5.699999809,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,NH4,ug/L,10,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,NH4,ug/L,0,Below detection limit
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,NO3,ug/L,112,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,NO3,ug/L,111,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,PIM,mg/L,0,Below detection limit
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,POM,mg/L,5.3,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,TN,ug/L,730,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,TN,ug/L,750,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,TP,ug/L,25,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,TSS,mg/L,5.3,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0,ALK,mg CaCO3/L,88,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0.5,ANA_tox,ug/L,0.27,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0.5,ANA_tox,ug/L,0.1,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0.5,CYL_tox,ug/L,0.01,Below detection limit
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0.5,CYL_tox,ug/L,0,Below detection limit
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0.5,MIC_tox,ug/L,0.15,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0.5,SAX_tox,ug/L,0,Below detection limit
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0.5,SAX_tox,ug/L,0.01,Below detection limit
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0,SECCHI,m,1.02,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0,TN,ug/L,750,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0,TN,ug/L,730,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0,TN,ug/L,780,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0,TP,ug/L,24,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0,TP,ug/L,25,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,CHL_A_COR,ug/L,32.7,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,CHL_A_COR,ug/L,34,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,CHL_A_lab,ug/L,32.7,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,CHL_A_lab,ug/L,34,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,1,PHEO,ug/L,0,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0,CHL_A_COR,ug/L,32.9,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0,CHL_A_COR,ug/L,34.6,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0,CHL_A_lab,ug/L,32.9,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0,CHL_A_lab,ug/L,34.6,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-08-10,NA,0,0,PHEO,ug/L,0,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,Cl,mg Cl/L,4.980000019,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,Cl,mg Cl/L,5.03000021,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,DOC,mg/L,5.300000191,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,DOC,mg/L,5.199999809,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,DOC,mg/L,5.400000095,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,NH4,ug/L,26,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,NH4,ug/L,21,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,NO3,ug/L,6,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,NO3,ug/L,5,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,PIM,mg/L,0.4,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,POM,mg/L,2.1,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,TN,ug/L,510,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,TN,ug/L,530,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,TP,ug/L,27,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,TP,ug/L,26,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,TP,ug/L,25,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,TSS,mg/L,2.5,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0,ALK,mg CaCO3/L,98,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0.5,ANA_tox,ug/L,0.15,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0.5,ANA_tox,ug/L,0.17,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0.5,ANA_tox,ug/L,0.14,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0.5,CYL_tox,ug/L,0.01,Below detection limit
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0.5,CYL_tox,ug/L,0.02,Below detection limit
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0.5,MIC_tox,ug/L,0.12,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0.5,MIC_tox,ug/L,0.16,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0.5,SAX_tox,ug/L,0,Below detection limit
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0.5,SAX_tox,ug/L,0.004,Below detection limit
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0,SECCHI,m,1.9,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0,TN,ug/L,510,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0,TN,ug/L,530,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0,TN,ug/L,480,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0,TP,ug/L,25,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0,TP,ug/L,26,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,CHL_A_COR,ug/L,9.1,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,CHL_A_COR,ug/L,9.6,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,CHL_A_lab,ug/L,9.1,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,CHL_A_lab,ug/L,9.6,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,2,PHEO,ug/L,0,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0,CHL_A_COR,ug/L,8.9,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0,CHL_A_COR,ug/L,8.5,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0,CHL_A_lab,ug/L,8.9,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0,CHL_A_lab,ug/L,8.5,NA
003,Bowling Green (East),Bowling Green (East) 1,2020-09-15,NA,0,0,PHEO,ug/L,0,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,Cl,mg Cl/L,2.069999933,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,Cl,mg Cl/L,2.049999952,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,DOC,mg/L,5.699999809,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,DOC,mg/L,5.800000191,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,NH4,ug/L,11,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,NH4,ug/L,6,Below detection limit
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,NO3,ug/L,0,Below detection limit
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,PIM,mg/L,0.7,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,PIM,mg/L,1,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,POM,mg/L,1.6,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,POM,mg/L,2.3,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,SiO2,mg SiO2-Si/L,2.25999999,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,SiO2,mg SiO2-Si/L,2.3099999429999998,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,TN,ug/L,390,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,TN,ug/L,380,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,TP,ug/L,13,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,TSS,mg/L,2.3,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,TSS,mg/L,3.3,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0,ALK,mg CaCO3/L,109,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0.5,ANA_tox,ug/L,0.32,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0.5,ANA_tox,ug/L,0.33,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0.5,CYL_tox,ug/L,0.01,Below detection limit
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0.5,CYL_tox,ug/L,0.02,Below detection limit
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0.5,MIC_tox,ug/L,0,Below detection limit
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0.5,SAX_tox,ug/L,0.053,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0.5,SAX_tox,ug/L,0.055,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0,SECCHI,m,2,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0,TN,ug/L,370,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0,TN,ug/L,360,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0,TN,ug/L,340,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0,TP,ug/L,13,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0,TP,ug/L,12,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,CHL_A_COR,ug/L,6.1,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,CHL_A_COR,ug/L,6.6,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,CHL_A_lab,ug/L,6.1,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,CHL_A_lab,ug/L,6.6,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,1.2,PHEO,ug/L,0,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0,CHL_A_COR,ug/L,6.3,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0,CHL_A_COR,ug/L,6.5,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0,CHL_A_lab,ug/L,6.3,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0,CHL_A_lab,ug/L,6.5,NA
005,Lincoln,Lincoln 1,2020-07-20,NA,0,0,PHEO,ug/L,0,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,Cl,mg Cl/L,2.0199999809999998,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,Cl,mg Cl/L,2.00999999,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,DOC,mg/L,5.400000095,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,DOC,mg/L,5.5,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,NH4,ug/L,1,Below detection limit
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,NO3,ug/L,0,Below detection limit
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,PIM,mg/L,1.3,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,PIM,mg/L,0.9,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,POM,mg/L,2.7,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,POM,mg/L,2.9,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,SiO2,mg SiO2-Si/L,2.319999933,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,SiO2,mg SiO2-Si/L,2.460000038,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,TN,ug/L,400,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,TN,ug/L,390,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,TP,ug/L,13,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,TP,ug/L,12,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,TSS,mg/L,4,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,TSS,mg/L,3.7,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0,ALK,mg CaCO3/L,102,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.5,ANA_tox,ug/L,0.28,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.5,ANA_tox,ug/L,0.2,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.5,CYL_tox,ug/L,0,Below detection limit
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.5,MIC_tox,ug/L,0.09,Below detection limit
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.5,MIC_tox,ug/L,0.19,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.5,SAX_tox,ug/L,0.285,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.5,SAX_tox,ug/L,0.256,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.5,SAX_tox,ug/L,0.252,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0,SECCHI,m,1.56,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0,TN,ug/L,410,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0,TN,ug/L,380,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0,TP,ug/L,10,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0,TP,ug/L,11,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,CHL_A_COR,ug/L,7.6,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,CHL_A_COR,ug/L,8.2,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,CHL_A_lab,ug/L,7.6,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,CHL_A_lab,ug/L,8.2,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0.4,PHEO,ug/L,0,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0,CHL_A_COR,ug/L,6.7,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0,CHL_A_lab,ug/L,6.7,NA
005,Lincoln,Lincoln 1,2020-08-10,NA,0,0,PHEO,ug/L,0,NA
005,Lincoln,Lincoln 1,2020-08-24,NA,0,2.6,Cl,mg Cl/L,1.99000001,NA
005,Lincoln,Lincoln 1,2020-08-24,NA,0,2.6,Cl,mg Cl/L,2.029999971,NA
005,Lincoln,Lincoln 1,2020-08-24,NA,0,2.6,DOC,mg/L,5.800000191,NA
005,Lincoln,Lincoln 1,2020-08-24,NA,0,2.6,DOC,mg/L,6,NA
005,Lincoln,Lincoln 1,2020-08-24,NA,0,2.6,NH4,ug/L,0,Below detection limit
005,Lincoln,Lincoln 1,2020-08-24,NA,0,2.6,NO3,ug/L,0,Below detection limit
005,Lincoln,Lincoln 1,2020-08-24,NA,0,2.6,PIM,mg/L,0.3,NA
005,Lincoln,Lincoln 1,2020-08-24,NA,0,2.6,PIM,mg/L,0.5,NA
